person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
54,84331,MORTGAGE,7.0,DEBTCONSOLIDATION,12800.0,9.05,0,0.15,N,30
38,33177,RENT,4.0,HOMEIMPROVEMENT,4000.0,9.42,0,0.12,N,18
37,12946,RENT,1.0,EDUCATION,1600.0,10.38,1,0.12,Y,16
39,67049,MORTGAGE,8.0,PERSONAL,7200.0,8.24,0,0.11,N,19
38,30902,RENT,5.0,MEDICAL,6300.0,7.89,1,0.2,N,18
45,22669,OTHER,1.0,DEBTCONSOLIDATION,3400.0,16.06,1,0.15,N,26
31,62367,MORTGAGE,3.0,VENTURE,10900.0,7.34,1,0.17,Y,13
34,31424,RENT,18.0,MEDICAL,2700.0,8.08,0,0.09,N,15
34,24187,RENT,1.0,PERSONAL,3500.0,10.53,0,0.14,N,16
46,94439,MORTGAGE,0.0,PERSONAL,15100.0,6.37,0,0.16,N,26
53,44251,MORTGAGE,0.0,PERSONAL,6500.0,,1,0.15,Y,30
39,23920,RENT,1.0,MEDICAL,2200.0,10.93,1,0.09,N,21
39,38888,MORTGAGE,,HOMEIMPROVEMENT,3600.0,12.12,0,0.09,N,18
40,142384,MORTGAGE,9.0,DEBTCONSOLIDATION,22200.0,12.92,0,0.16,N,19
48,51854,MORTGAGE,0.0,DEBTCONSOLIDATION,5400.0,7.36,0,0.1,N,27
34,35564,MORTGAGE,9.0,PERSONAL,4600.0,6.26,1,0.13,N,14
41,62987,MORTGAGE,0.0,HOMEIMPROVEMENT,7700.0,10.08,0,0.12,N,20
46,39059,RENT,11.0,DEBTCONSOLIDATION,6200.0,14.1,0,0.16,N,25
43,37998,MORTGAGE,1.0,EDUCATION,10500.0,11.27,0,0.28,N,22
41,35306,MORTGAGE,4.0,VENTURE,3500.0,7.27,0,0.1,N,21
47,75130,MORTGAGE,0.0,MEDICAL,19200.0,11.47,0,0.26,N,27
27,54034,MORTGAGE,2.0,VENTURE,6500.0,9.61,0,0.12,N,6
44,99820,RENT,0.0,DEBTCONSOLIDATION,9500.0,10.34,0,0.1,N,26
36,57150,RENT,4.0,DEBTCONSOLIDATION,5900.0,10.66,0,0.1,N,18
31,105219,MORTGAGE,2.0,DEBTCONSOLIDATION,9600.0,15.73,0,0.09,N,11
43,67849,MORTGAGE,9.0,EDUCATION,7900.0,8.05,0,0.12,N,25
50,43046,RENT,1.0,HOMEIMPROVEMENT,4900.0,12.84,0,0.11,N,29
39,45812,RENT,1.0,HOMEIMPROVEMENT,8100.0,15.27,0,0.18,N,20
46,122264,MORTGAGE,0.0,PERSONAL,17200.0,5.78,0,0.14,N,24
52,94081,MORTGAGE,4.0,HOMEIMPROVEMENT,10900.0,,0,0.12,N,30
49,106232,MORTGAGE,0.0,DEBTCONSOLIDATION,15200.0,7.88,1,0.14,Y,27
52,29622,RENT,1.0,DEBTCONSOLIDATION,1600.0,12.86,0,0.05,N,30
45,19195,RENT,5.0,EDUCATION,1700.0,9.4,0,0.09,N,24
40,32158,RENT,0.0,MEDICAL,4500.0,,1,0.14,N,18
31,53249,MORTGAGE,6.0,DEBTCONSOLIDATION,9200.0,8.98,0,0.17,N,10
38,35498,MORTGAGE,0.0,MEDICAL,6400.0,,0,0.18,N,16
35,49697,MORTGAGE,4.0,EDUCATION,12800.0,11.73,1,0.26,Y,16
57,39120,RENT,30.0,MEDICAL,4900.0,13.0,0,0.13,N,30
38,20285,RENT,0.0,VENTURE,2100.0,11.59,0,0.1,N,16
40,60745,MORTGAGE,1.0,VENTURE,6800.0,10.04,0,0.11,N,20
43,49783,OWN,11.0,HOMEIMPROVEMENT,3900.0,9.47,0,0.08,N,21
40,95290,OWN,4.0,PERSONAL,15400.0,8.05,1,0.16,Y,22
52,53100,MORTGAGE,3.0,VENTURE,5300.0,6.78,0,0.1,N,30
36,72499,MORTGAGE,4.0,DEBTCONSOLIDATION,14600.0,9.65,1,0.2,N,14
41,32545,OWN,1.0,DEBTCONSOLIDATION,7100.0,8.53,0,0.22,N,22
35,58309,RENT,9.0,DEBTCONSOLIDATION,6800.0,14.41,0,0.12,N,15
33,73445,MORTGAGE,6.0,PERSONAL,15400.0,9.15,0,0.21,Y,14
36,64743,MORTGAGE,5.0,HOMEIMPROVEMENT,10700.0,15.36,1,0.17,N,18
39,43771,RENT,13.0,MEDICAL,5100.0,7.43,0,0.12,N,20
37,58409,RENT,4.0,MEDICAL,5300.0,,1,0.09,N,16
36,66928,MORTGAGE,3.0,DEBTCONSOLIDATION,6100.0,7.9,0,0.09,N,17
32,89384,MORTGAGE,16.0,PERSONAL,11400.0,8.98,0,0.13,N,10
39,37028,RENT,1.0,MEDICAL,4200.0,12.13,0,0.11,N,18
32,28046,RENT,0.0,HOMEIMPROVEMENT,2600.0,12.4,1,0.09,Y,10
45,32349,RENT,0.0,VENTURE,3500.0,9.08,0,0.11,N,27
40,52717,RENT,22.0,VENTURE,8800.0,11.86,0,0.17,N,21
32,49129,MORTGAGE,5.0,EDUCATION,6400.0,6.99,0,0.13,N,13
38,67081,MORTGAGE,1.0,PERSONAL,5200.0,12.16,0,0.08,N,17
35,74265,MORTGAGE,1.0,VENTURE,10500.0,6.32,0,0.14,N,14
42,19099,RENT,0.0,MEDICAL,4800.0,16.51,1,0.25,Y,22
49,38540,RENT,0.0,EDUCATION,4400.0,12.47,0,0.11,N,30
30,54509,RENT,11.0,EDUCATION,7800.0,,0,0.14,N,10
40,85613,MORTGAGE,6.0,MEDICAL,11600.0,10.63,0,0.14,N,21
39,47730,RENT,14.0,DEBTCONSOLIDATION,4100.0,8.76,0,0.09,N,17
44,97025,MORTGAGE,2.0,VENTURE,8900.0,15.81,0,0.09,N,26
41,64582,MORTGAGE,4.0,PERSONAL,11800.0,13.95,0,0.18,N,20
35,59301,MORTGAGE,3.0,VENTURE,9200.0,10.79,0,0.16,N,14
38,46392,RENT,10.0,VENTURE,4700.0,13.62,0,0.1,N,20
35,48421,MORTGAGE,19.0,HOMEIMPROVEMENT,13100.0,13.03,0,0.27,N,15
47,57837,MORTGAGE,13.0,HOMEIMPROVEMENT,9800.0,5.73,0,0.17,N,28
40,44458,RENT,4.0,MEDICAL,4700.0,9.01,0,0.11,Y,19
54,85501,MORTGAGE,0.0,PERSONAL,12400.0,11.51,0,0.15,N,30
39,76099,RENT,4.0,PERSONAL,11900.0,,0,0.16,N,20
36,89232,MORTGAGE,0.0,VENTURE,17900.0,9.27,0,0.2,N,16
32,29145,RENT,0.0,EDUCATION,2700.0,13.25,1,0.09,Y,12
31,28671,RENT,1.0,MEDICAL,4900.0,12.36,0,0.17,N,12
32,62564,RENT,2.0,MEDICAL,5500.0,15.79,0,0.09,N,13
41,47084,RENT,4.0,PERSONAL,6500.0,15.62,1,0.14,Y,23
43,55794,RENT,2.0,HOMEIMPROVEMENT,6700.0,13.56,1,0.12,N,21
32,28037,RENT,3.0,VENTURE,7700.0,11.65,1,0.27,N,12
46,23648,RENT,,PERSONAL,4300.0,,1,0.18,N,27
37,55066,RENT,4.0,PERSONAL,3800.0,14.18,0,0.07,N,16
40,33525,RENT,5.0,PERSONAL,4900.0,14.24,0,0.15,N,21
52,70056,MORTGAGE,0.0,VENTURE,12000.0,13.27,0,0.17,N,30
46,36037,RENT,7.0,PERSONAL,3100.0,9.22,0,0.09,Y,26
38,31453,RENT,5.0,DEBTCONSOLIDATION,5400.0,,0,0.17,N,17
35,15783,MORTGAGE,3.0,DEBTCONSOLIDATION,2000.0,9.75,0,0.13,N,13
29,91471,MORTGAGE,4.0,EDUCATION,17100.0,10.71,0,0.19,N,7
35,69479,RENT,3.0,EDUCATION,6200.0,13.58,0,0.09,N,17
38,23206,RENT,0.0,VENTURE,2600.0,,0,0.11,N,19
34,18057,RENT,6.0,VENTURE,2200.0,11.35,0,0.12,N,12
39,36369,RENT,3.0,VENTURE,4900.0,6.76,0,0.13,N,18
40,78721,OWN,0.0,VENTURE,18700.0,5.94,0,0.24,N,19
38,37664,RENT,5.0,DEBTCONSOLIDATION,6100.0,9.59,0,0.16,N,18
36,44198,RENT,5.0,PERSONAL,6000.0,10.76,0,0.14,Y,17
41,80442,MORTGAGE,1.0,VENTURE,5400.0,13.59,0,0.07,N,23
42,29908,RENT,7.0,VENTURE,7700.0,11.15,0,0.26,N,23
34,34855,RENT,3.0,HOMEIMPROVEMENT,6900.0,13.48,0,0.2,N,16
50,54710,MORTGAGE,0.0,MEDICAL,4000.0,,0,0.07,N,30
39,42613,RENT,5.0,EDUCATION,2900.0,10.85,0,0.07,N,20
40,31616,MORTGAGE,4.0,VENTURE,2700.0,9.26,0,0.09,N,19
44,69816,MORTGAGE,0.0,DEBTCONSOLIDATION,5300.0,8.2,0,0.08,N,22
41,63508,RENT,10.0,HOMEIMPROVEMENT,7200.0,10.48,0,0.11,N,20
46,74317,RENT,9.0,VENTURE,7400.0,7.71,0,0.1,N,28
41,45404,RENT,9.0,EDUCATION,2800.0,13.95,0,0.06,N,19
36,20324,RENT,2.0,PERSONAL,3100.0,15.08,1,0.15,N,15
42,49285,MORTGAGE,8.0,DEBTCONSOLIDATION,6200.0,6.29,0,0.13,N,20
33,27285,OWN,9.0,HOMEIMPROVEMENT,2500.0,6.39,0,0.09,N,15
40,17793,RENT,24.0,VENTURE,1900.0,14.54,0,0.11,N,18
39,42729,MORTGAGE,15.0,HOMEIMPROVEMENT,6800.0,7.66,0,0.16,N,18
38,51580,RENT,2.0,DEBTCONSOLIDATION,9500.0,8.91,1,0.18,N,20
39,109004,RENT,1.0,VENTURE,8300.0,9.73,0,0.08,N,21
30,26828,OWN,1.0,VENTURE,4300.0,8.75,1,0.16,N,10
36,68770,RENT,3.0,VENTURE,7100.0,13.14,0,0.1,N,17
40,22038,MORTGAGE,,PERSONAL,1500.0,10.52,0,0.07,N,22
41,92509,MORTGAGE,6.0,PERSONAL,13000.0,5.0,0,0.14,Y,19
34,34533,RENT,7.0,MEDICAL,2500.0,8.71,0,0.07,N,13
49,41464,MORTGAGE,2.0,PERSONAL,2400.0,11.69,0,0.06,N,30
35,41731,MORTGAGE,1.0,EDUCATION,3900.0,7.51,0,0.09,N,14
46,71645,MORTGAGE,0.0,DEBTCONSOLIDATION,14200.0,11.44,0,0.2,N,27
42,23736,MORTGAGE,4.0,EDUCATION,3300.0,9.71,0,0.14,N,23
36,44860,MORTGAGE,7.0,DEBTCONSOLIDATION,6000.0,6.14,0,0.13,Y,16
53,35573,RENT,10.0,DEBTCONSOLIDATION,4800.0,9.41,0,0.13,N,30
113,147123,MORTGAGE,3.0,VENTURE,27300.0,8.63,0,0.19,N,10
46,28496,RENT,13.0,MEDICAL,2800.0,9.23,0,0.1,N,28
47,13480,OWN,1.0,EDUCATION,3800.0,10.5,0,0.28,N,28
36,114382,MORTGAGE,3.0,EDUCATION,24400.0,,0,0.21,N,17
50,62672,RENT,1.0,MEDICAL,11200.0,10.46,0,0.18,N,30
38,33068,RENT,1.0,VENTURE,2600.0,11.9,0,0.08,N,16
41,48238,RENT,15.0,HOMEIMPROVEMENT,4400.0,7.04,0,0.09,N,21
41,32843,RENT,8.0,VENTURE,5900.0,,0,0.18,N,23
39,18426,RENT,0.0,HOMEIMPROVEMENT,3800.0,10.31,1,0.21,N,20
45,45155,OWN,1.0,PERSONAL,7000.0,12.68,0,0.16,N,24
45,44994,RENT,1.0,EDUCATION,12500.0,,0,0.28,N,23
31,58086,RENT,0.0,EDUCATION,8000.0,13.56,1,0.14,Y,11
49,30137,MORTGAGE,5.0,PERSONAL,5300.0,6.08,0,0.18,N,30
31,33277,MORTGAGE,4.0,EDUCATION,3900.0,8.68,0,0.12,N,9
47,40608,RENT,3.0,PERSONAL,3600.0,8.66,0,0.09,N,29
48,30019,RENT,1.0,VENTURE,2200.0,12.23,1,0.07,Y,27
34,86542,MORTGAGE,1.0,PERSONAL,10900.0,8.51,0,0.13,N,12
37,74949,OWN,2.0,MEDICAL,11900.0,11.09,0,0.16,N,19
34,37875,MORTGAGE,7.0,HOMEIMPROVEMENT,5400.0,7.78,0,0.14,N,14
38,64042,MORTGAGE,22.0,VENTURE,5800.0,9.72,0,0.09,N,16
38,26393,MORTGAGE,1.0,HOMEIMPROVEMENT,4000.0,6.98,0,0.15,N,17
45,38922,OTHER,2.0,EDUCATION,9300.0,10.6,0,0.24,N,25
49,101904,MORTGAGE,1.0,VENTURE,19000.0,8.06,0,0.19,N,30
50,67706,RENT,0.0,MEDICAL,10900.0,13.15,0,0.16,N,30
36,56644,MORTGAGE,1.0,VENTURE,9000.0,9.55,0,0.16,N,14
38,40975,MORTGAGE,11.0,DEBTCONSOLIDATION,6400.0,,1,0.16,N,20
31,48004,MORTGAGE,9.0,EDUCATION,8500.0,7.56,1,0.18,N,12
35,23525,RENT,0.0,EDUCATION,6000.0,10.96,1,0.26,N,16
46,41702,RENT,2.0,EDUCATION,10500.0,11.01,0,0.25,N,26
52,59161,MORTGAGE,1.0,EDUCATION,8700.0,9.83,0,0.15,N,30
33,48377,OWN,0.0,EDUCATION,12700.0,5.59,0,0.26,N,15
36,48378,MORTGAGE,4.0,PERSONAL,9000.0,,0,0.19,N,16
39,35341,MORTGAGE,4.0,EDUCATION,2900.0,12.04,0,0.08,N,18
41,31136,RENT,2.0,EDUCATION,4700.0,6.16,0,0.15,N,22
35,29744,RENT,9.0,PERSONAL,3900.0,9.25,0,0.13,N,17
42,43220,RENT,4.0,VENTURE,5400.0,12.79,0,0.12,N,24
37,70765,MORTGAGE,1.0,EDUCATION,7400.0,10.86,0,0.1,N,15
39,31912,MORTGAGE,2.0,DEBTCONSOLIDATION,6400.0,9.46,0,0.2,N,18
43,50030,RENT,0.0,PERSONAL,9900.0,12.53,0,0.2,N,22
40,49402,MORTGAGE,4.0,PERSONAL,5200.0,9.62,0,0.11,N,22
37,78047,RENT,4.0,DEBTCONSOLIDATION,6200.0,12.63,0,0.08,N,16
39,49350,MORTGAGE,10.0,DEBTCONSOLIDATION,4000.0,10.43,0,0.08,N,17
39,23297,RENT,9.0,EDUCATION,1800.0,11.07,0,0.08,N,17
37,141838,MORTGAGE,9.0,EDUCATION,27200.0,9.25,0,0.19,N,16
38,79686,RENT,3.0,HOMEIMPROVEMENT,17800.0,14.05,0,0.22,N,16
52,62417,MORTGAGE,5.0,PERSONAL,15200.0,13.07,0,0.24,N,30
43,36763,MORTGAGE,7.0,MEDICAL,5100.0,9.99,0,0.14,N,22
38,41795,RENT,0.0,MEDICAL,6600.0,8.92,0,0.16,N,18
44,24072,RENT,1.0,PERSONAL,1700.0,9.41,1,0.07,Y,26
38,41487,MORTGAGE,0.0,HOMEIMPROVEMENT,8700.0,10.17,0,0.21,N,19
48,53522,MORTGAGE,3.0,PERSONAL,4700.0,11.7,1,0.09,N,26
42,48407,RENT,9.0,HOMEIMPROVEMENT,9900.0,8.58,1,0.2,N,24
39,117745,MORTGAGE,1.0,MEDICAL,18300.0,9.32,0,0.16,N,17
42,68562,RENT,6.0,MEDICAL,11000.0,10.19,0,0.16,N,23
32,79762,MORTGAGE,2.0,EDUCATION,22100.0,10.7,0,0.28,N,11
34,64221,RENT,11.0,DEBTCONSOLIDATION,10100.0,10.35,0,0.16,N,16
33,53174,RENT,4.0,HOMEIMPROVEMENT,9200.0,11.4,0,0.17,N,14
40,61538,RENT,18.0,HOMEIMPROVEMENT,12200.0,9.54,0,0.2,Y,18
53,18177,OWN,,EDUCATION,1200.0,13.66,1,0.07,Y,30
58,43037,MORTGAGE,12.0,PERSONAL,6700.0,10.0,0,0.16,N,30
44,24370,OWN,2.0,DEBTCONSOLIDATION,2200.0,8.71,0,0.09,N,22
43,27174,RENT,4.0,HOMEIMPROVEMENT,3000.0,10.18,0,0.11,N,25
31,89037,MORTGAGE,0.0,HOMEIMPROVEMENT,18400.0,16.91,0,0.21,N,12
36,28616,RENT,7.0,VENTURE,3200.0,12.13,0,0.11,N,18
35,25290,RENT,19.0,HOMEIMPROVEMENT,4600.0,14.82,1,0.18,N,16
36,59563,MORTGAGE,7.0,VENTURE,4200.0,9.17,1,0.07,N,14
39,47366,MORTGAGE,4.0,VENTURE,5800.0,9.16,0,0.12,N,18
37,61275,MORTGAGE,2.0,DEBTCONSOLIDATION,13300.0,7.76,0,0.22,N,17
30,117943,OWN,2.0,EDUCATION,10100.0,,0,0.09,N,9
45,65276,OWN,2.0,DEBTCONSOLIDATION,18200.0,,0,0.28,N,27
34,22577,RENT,1.0,MEDICAL,2300.0,7.59,1,0.1,N,15
41,78155,RENT,8.0,VENTURE,6000.0,11.9,0,0.08,N,23
56,43916,MORTGAGE,11.0,MEDICAL,8600.0,10.46,0,0.2,N,30
34,53315,RENT,14.0,VENTURE,5900.0,7.76,0,0.11,N,14
28,21446,OWN,2.0,HOMEIMPROVEMENT,4200.0,9.43,0,0.2,N,8
38,63046,OWN,3.0,EDUCATION,9300.0,11.2,0,0.15,N,17
47,25572,RENT,4.0,HOMEIMPROVEMENT,2400.0,9.57,0,0.09,N,26
55,64031,MORTGAGE,5.0,VENTURE,7900.0,12.58,0,0.12,N,30
33,34152,RENT,0.0,DEBTCONSOLIDATION,6600.0,13.8,0,0.19,N,14
43,70339,MORTGAGE,9.0,VENTURE,13900.0,5.0,0,0.2,N,24
37,25654,OWN,1.0,EDUCATION,4200.0,9.65,0,0.16,N,19
39,22463,RENT,3.0,DEBTCONSOLIDATION,3600.0,10.36,0,0.16,N,21
63,37396,RENT,9.0,DEBTCONSOLIDATION,3200.0,15.78,0,0.09,N,30
32,56003,RENT,16.0,EDUCATION,7800.0,9.28,0,0.14,N,14
41,27651,RENT,7.0,DEBTCONSOLIDATION,3500.0,11.04,0,0.13,N,20
43,54280,RENT,0.0,VENTURE,7000.0,9.69,0,0.13,N,21
47,75902,RENT,2.0,DEBTCONSOLIDATION,10200.0,12.41,0,0.13,Y,27
40,25291,RENT,1.0,MEDICAL,2100.0,9.1,0,0.08,N,22
41,54322,MORTGAGE,16.0,EDUCATION,9900.0,8.37,0,0.18,N,23
37,64209,OWN,1.0,HOMEIMPROVEMENT,12200.0,15.66,1,0.19,N,16
41,44514,MORTGAGE,14.0,DEBTCONSOLIDATION,7000.0,7.67,1,0.16,N,19
38,47040,MORTGAGE,13.0,EDUCATION,8500.0,14.83,0,0.18,Y,16
44,24235,RENT,9.0,VENTURE,6200.0,10.42,0,0.26,N,23
37,61006,MORTGAGE,0.0,HOMEIMPROVEMENT,12900.0,7.79,1,0.21,N,15
42,50544,RENT,0.0,VENTURE,7700.0,6.77,0,0.15,N,20
39,52856,RENT,7.0,HOMEIMPROVEMENT,13400.0,17.39,1,0.25,Y,21
48,137632,MORTGAGE,9.0,PERSONAL,19800.0,10.48,0,0.14,N,26
39,44208,RENT,16.0,HOMEIMPROVEMENT,12200.0,11.17,1,0.28,N,21
31,57603,RENT,1.0,DEBTCONSOLIDATION,7500.0,9.34,0,0.13,N,13
49,93345,MORTGAGE,6.0,VENTURE,5800.0,11.23,0,0.06,N,30
35,47851,RENT,3.0,HOMEIMPROVEMENT,3900.0,17.4,1,0.08,Y,15
36,34259,RENT,1.0,HOMEIMPROVEMENT,3200.0,10.71,0,0.09,N,18
36,59826,MORTGAGE,4.0,VENTURE,4500.0,9.23,0,0.08,N,18
50,34804,RENT,3.0,VENTURE,3500.0,12.91,0,0.1,N,29
29,89292,MORTGAGE,1.0,DEBTCONSOLIDATION,22000.0,8.6,0,0.25,N,9
69,63409,OWN,,MEDICAL,10900.0,13.13,1,0.17,N,30
47,31872,RENT,3.0,MEDICAL,7000.0,16.79,1,0.22,N,25
41,26276,RENT,3.0,DEBTCONSOLIDATION,2200.0,12.65,0,0.08,Y,23
39,53007,RENT,1.0,MEDICAL,8400.0,11.69,0,0.16,N,19
41,55701,RENT,1.0,DEBTCONSOLIDATION,3500.0,11.13,0,0.06,N,21
43,26308,RENT,15.0,MEDICAL,3200.0,9.51,0,0.12,N,23
44,72611,RENT,9.0,VENTURE,4300.0,11.28,0,0.06,N,26
43,68366,MORTGAGE,8.0,VENTURE,13900.0,8.82,0,0.2,N,21
40,58150,RENT,1.0,MEDICAL,8300.0,9.95,0,0.14,N,20
38,71604,MORTGAGE,1.0,PERSONAL,16800.0,11.9,0,0.23,Y,18
39,29886,RENT,8.0,DEBTCONSOLIDATION,4900.0,9.74,1,0.16,Y,19
38,30770,OTHER,,DEBTCONSOLIDATION,6000.0,10.25,0,0.19,N,17
48,43051,MORTGAGE,3.0,DEBTCONSOLIDATION,8000.0,11.74,1,0.19,Y,29
43,35695,RENT,1.0,PERSONAL,5400.0,10.66,0,0.15,N,21
27,63012,MORTGAGE,2.0,EDUCATION,8700.0,8.06,0,0.14,N,6
44,73332,MORTGAGE,9.0,VENTURE,11300.0,7.86,0,0.15,N,22
41,34484,OWN,11.0,PERSONAL,3800.0,9.45,0,0.11,N,20
39,31764,RENT,23.0,EDUCATION,3800.0,9.66,0,0.12,N,19
37,75162,MORTGAGE,14.0,HOMEIMPROVEMENT,30800.0,9.33,0,0.41,N,18
47,30002,RENT,5.0,HOMEIMPROVEMENT,7300.0,,1,0.24,N,29
46,42498,RENT,2.0,VENTURE,3000.0,15.04,1,0.07,N,24
35,29586,RENT,0.0,MEDICAL,3000.0,11.49,0,0.1,N,13
42,36464,MORTGAGE,4.0,MEDICAL,2800.0,7.94,0,0.08,N,23
34,23082,RENT,1.0,DEBTCONSOLIDATION,3100.0,8.87,0,0.13,N,13
32,93068,MORTGAGE,9.0,HOMEIMPROVEMENT,8700.0,,0,0.09,N,10
36,81321,RENT,3.0,PERSONAL,10200.0,12.23,0,0.13,N,17
45,32744,MORTGAGE,6.0,DEBTCONSOLIDATION,2700.0,9.99,1,0.08,N,25
46,61792,OWN,5.0,MEDICAL,5700.0,11.36,0,0.09,N,28
43,23912,MORTGAGE,2.0,DEBTCONSOLIDATION,2000.0,7.87,0,0.08,N,24
44,66895,MORTGAGE,7.0,PERSONAL,9700.0,10.56,0,0.15,N,26
43,31508,OWN,9.0,DEBTCONSOLIDATION,4600.0,6.47,0,0.15,N,24
36,90110,MORTGAGE,6.0,PERSONAL,8100.0,12.77,1,0.09,Y,14
42,63290,RENT,7.0,HOMEIMPROVEMENT,8300.0,9.96,0,0.13,N,23
45,40832,MORTGAGE,2.0,MEDICAL,7600.0,10.58,0,0.19,N,27
45,39971,RENT,14.0,MEDICAL,7400.0,7.04,0,0.19,N,26
48,52693,OWN,,MEDICAL,12500.0,12.69,0,0.24,Y,28
44,30885,RENT,11.0,PERSONAL,2900.0,8.88,0,0.09,N,23
42,86030,MORTGAGE,,VENTURE,5300.0,8.99,1,0.06,Y,21
47,57125,RENT,0.0,DEBTCONSOLIDATION,4200.0,14.07,1,0.07,N,25
39,79394,RENT,16.0,MEDICAL,9100.0,13.84,1,0.11,Y,19
35,14403,RENT,19.0,HOMEIMPROVEMENT,1300.0,11.13,0,0.09,N,15
39,49416,RENT,4.0,HOMEIMPROVEMENT,6000.0,,0,0.12,N,18
35,55494,RENT,,PERSONAL,10200.0,10.17,0,0.18,N,16
36,48936,OWN,13.0,EDUCATION,8800.0,11.42,0,0.18,N,14
39,49575,RENT,0.0,MEDICAL,3000.0,9.3,1,0.06,N,20
35,41749,RENT,13.0,VENTURE,6100.0,14.09,0,0.15,N,14
38,151552,MORTGAGE,4.0,VENTURE,18200.0,,0,0.12,N,19
30,55361,RENT,8.0,HOMEIMPROVEMENT,5800.0,14.52,1,0.1,N,10
41,52116,MORTGAGE,3.0,MEDICAL,4900.0,7.29,0,0.09,N,19
40,78299,MORTGAGE,3.0,EDUCATION,9300.0,8.04,0,0.12,N,19
35,37067,OTHER,11.0,DEBTCONSOLIDATION,10500.0,16.28,1,0.28,Y,14
44,25748,MORTGAGE,3.0,VENTURE,3400.0,6.73,0,0.13,N,26
46,77156,RENT,3.0,MEDICAL,7000.0,,0,0.09,N,28
31,41492,MORTGAGE,4.0,HOMEIMPROVEMENT,6700.0,8.8,0,0.16,N,10
35,96796,MORTGAGE,3.0,DEBTCONSOLIDATION,13300.0,6.41,0,0.14,N,16
35,93808,MORTGAGE,2.0,HOMEIMPROVEMENT,9000.0,8.78,0,0.1,N,17
34,15347,RENT,0.0,MEDICAL,1500.0,12.91,0,0.1,N,13
45,50826,RENT,2.0,MEDICAL,10900.0,9.0,0,0.21,N,25
38,83977,MORTGAGE,1.0,HOMEIMPROVEMENT,9400.0,8.06,0,0.11,N,20
38,20381,RENT,2.0,EDUCATION,3400.0,10.5,0,0.17,N,20
30,58867,RENT,4.0,VENTURE,11000.0,,0,0.19,N,8
44,68115,RENT,4.0,HOMEIMPROVEMENT,14800.0,6.88,0,0.22,N,26
33,47697,MORTGAGE,1.0,PERSONAL,9000.0,8.13,0,0.19,N,13
40,47869,MORTGAGE,0.0,HOMEIMPROVEMENT,4100.0,10.18,1,0.09,Y,21
41,89246,MORTGAGE,6.0,PERSONAL,19900.0,13.9,1,0.22,Y,23
49,23219,MORTGAGE,3.0,MEDICAL,3100.0,13.42,0,0.13,N,29
33,74277,RENT,2.0,VENTURE,5400.0,12.49,0,0.07,N,11
27,61675,MORTGAGE,0.0,HOMEIMPROVEMENT,6500.0,8.74,0,0.11,N,9
41,93982,RENT,2.0,MEDICAL,10900.0,12.59,0,0.12,N,23
53,30514,RENT,8.0,DEBTCONSOLIDATION,5100.0,10.54,0,0.17,Y,30
48,102576,OWN,4.0,MEDICAL,14900.0,9.79,0,0.15,N,30
41,24484,RENT,0.0,EDUCATION,1500.0,7.89,0,0.06,N,22
37,41556,MORTGAGE,2.0,HOMEIMPROVEMENT,8400.0,9.19,0,0.2,N,17
45,27403,MORTGAGE,19.0,DEBTCONSOLIDATION,5400.0,12.08,0,0.2,N,23
34,70429,MORTGAGE,3.0,MEDICAL,6700.0,11.2,0,0.1,N,15
43,33491,RENT,1.0,EDUCATION,8800.0,11.6,0,0.26,N,25
43,86453,MORTGAGE,12.0,MEDICAL,11900.0,10.01,0,0.14,N,24
47,21077,RENT,2.0,PERSONAL,4100.0,9.36,1,0.19,Y,28
64,39237,RENT,6.0,PERSONAL,4800.0,11.12,1,0.12,N,30
42,119729,MORTGAGE,0.0,PERSONAL,11000.0,5.0,0,0.09,N,21
37,33512,RENT,0.0,EDUCATION,6300.0,10.49,0,0.19,N,16
39,83256,MORTGAGE,4.0,EDUCATION,17100.0,,1,0.21,Y,17
31,69436,RENT,1.0,MEDICAL,12900.0,11.17,1,0.19,Y,10
36,25496,RENT,0.0,PERSONAL,4400.0,10.08,1,0.17,N,17
37,54485,MORTGAGE,13.0,PERSONAL,10400.0,,0,0.19,N,17
37,105276,MORTGAGE,0.0,PERSONAL,14500.0,5.0,0,0.14,N,15
40,39935,RENT,6.0,PERSONAL,5100.0,11.78,0,0.13,N,19
35,34719,OWN,2.0,HOMEIMPROVEMENT,10700.0,12.12,0,0.31,N,17
47,57770,RENT,13.0,DEBTCONSOLIDATION,6600.0,8.85,0,0.11,N,26
40,44029,MORTGAGE,21.0,PERSONAL,4800.0,5.45,0,0.11,N,21
39,23203,RENT,2.0,HOMEIMPROVEMENT,4100.0,13.69,0,0.18,N,19
38,43875,RENT,,PERSONAL,7500.0,9.82,0,0.17,N,17
41,38459,OWN,7.0,HOMEIMPROVEMENT,7000.0,5.0,0,0.18,N,21
45,45843,MORTGAGE,0.0,DEBTCONSOLIDATION,11600.0,6.02,0,0.25,N,27
35,14740,RENT,6.0,PERSONAL,2100.0,10.07,0,0.14,N,16
36,58816,MORTGAGE,11.0,EDUCATION,5700.0,11.76,0,0.1,N,17
38,21656,RENT,0.0,HOMEIMPROVEMENT,2200.0,11.23,0,0.1,N,20
33,71207,MORTGAGE,9.0,PERSONAL,18800.0,,0,0.26,N,12
